question_id,ml_precision,ml_recall,ml_f1,w2v_precision,w2v_recall,w2v_f1,num_ml_distractors,num_w2v_distractors
high12771.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high13597.txt,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,3,0
high13597.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high13597.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17995.txt,0.16666666666666666,0.037037037037037035,0.0606060606060606,0.0,0.0,0.0,3,0
high17995.txt,0.3333333333333333,0.1272727272727273,0.1785714285714286,0.0,0.0,0.0,3,0
high17995.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17995.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high22543.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high22543.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high22543.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
